Penalty,Battery Penalty,Reward,Total
3.257451164541878,4.510048893360645,42.62897109985352,50.39647115775605
2.512826243155993,4.425587947840842,41.80492401123047,48.74333820222731
3.662301963891683,4.27905595765216,41.142425537109375,49.083783458653215
4.468999796519688,4.039678632442224,38.04062271118164,46.549301140143555
5.067932909825942,4.298961349588668,34.4889030456543,43.855797305068904
0.8392142314187501,4.025691032663989,41.861454010009766,46.7263592740925
10.473120601823787,4.146569638160857,30.555145263671875,45.17483550365652
4.9544960566699245,4.391070709210634,40.26318359375,49.60875035963056
2.5413876556069614,4.1862464183903505,38.33662414550781,45.06425821950512
9.737596263451694,4.459350070496893,33.10088348388672,47.29782981783531
5.821436694038914,4.043655244961732,36.24818801879883,46.11327995779948
2.098675638683713,3.9624707697368304,38.787376403808594,44.848522812229135
4.381810511054599,4.305594371807172,38.60374069213867,47.29114557500044
1.3571810344057749,3.925193856244735,37.58297729492188,42.86535218557239
5.886279151100574,4.199722908347324,35.00658416748047,45.09258622692837
1.2198132104166786,3.9993613217153996,39.84381103515625,45.06298556728833
1.5600205814385055,3.963004387338642,37.68022918701172,43.20325415578887
1.7345551611135792,3.9478159745341586,35.53184509277344,41.21421622842118
4.80095448096164,4.175596860131796,38.753562927246094,47.730114268339534
1.6152109163678907,4.178809036728182,40.344120025634766,46.138139978730834
