Penalty,Battery Penalty,Reward,Total
1.9016944651144898,4.536275415623679,44.7480697631836,51.186039643921774
4.610457648287474,4.5723316535335305,39.77177429199219,48.95456359381319
7.9107423779529995,4.379184711085788,35.340919494628906,47.63084658366769
1.984064829944205,4.5696345343273315,45.670677185058594,52.22437654933013
1.649383544654788,4.3671504664637455,39.95644378662109,45.97297779773962
3.306886262072859,4.37166183977086,42.02706146240234,49.70560956424605
6.792376210739848,4.436247262142485,40.31282043457031,51.541443907452646
3.6762990878228545,4.737703841333917,42.55035018920898,50.96435311836575
4.014424504636084,4.750175894300447,43.87331771850586,52.63791811744239
2.3475324149075893,4.639877945973886,44.68888092041016,51.67629128129164
5.940170259281527,4.782977896776513,42.55427551269531,53.27742366875336
2.6609552750284573,4.4199972257529225,44.139949798583984,51.22090229936536
4.622271370705067,4.307473416954744,42.16767501831055,51.09741980597036
5.0542386158087975,4.400837281864945,42.8868522644043,52.34192816207804
2.537191308551453,4.464155752201201,42.36922836303711,49.37057542378976
1.5907608008590408,4.435834923870801,44.76058197021485,50.787177694944695
8.390600641281072,4.411710381653392,36.7794075012207,49.581718524155164
2.328968521137653,4.1543070021054405,41.61894607543945,48.10222159868255
2.262550465872923,4.315172457299941,37.115272521972656,43.69299544514552
1.5594178620809664,4.696529004031861,44.12930679321289,50.38525365932572
