Penalty,Battery Penalty,Reward,Total
2.211966795973223,0.66771775846846,3.760520219802856,6.640204774244539
3.2126200927749116,0.7648016787055978,3.029839038848877,7.007260810329386
1.2905955390309791,0.8123087236146437,4.675041198730469,6.777945461376092
1.3496634706712705,0.7462318650451856,4.548185348510742,6.644080684227198
1.8281090055401072,0.6485025678133582,2.9229118824005127,5.399523455753978
2.409102565594302,0.7768331264115704,4.30813455581665,7.494070247822522
2.7518990946239863,0.5972709685460607,2.2137560844421387,5.562926147612186
0.8701573253090829,0.7750570975323384,5.71727180480957,7.362486227650992
3.052254303735917,0.7079665883368761,3.1063051223754883,6.866526014448281
4.0608641736685325,0.7903076088318388,2.298079252243042,7.149251034743413
2.101694608947752,0.6447394129699069,3.971529006958008,6.717963028875666
1.4985373145485474,0.7504357257336369,5.09253454208374,7.341507582365924
3.202830621623903,0.6928682872326041,3.006531238555908,6.902230147412416
2.532515926979209,0.6124682974412303,2.6250524520874023,5.770036676507842
3.005769608954733,0.8320591477746737,4.710243701934815,8.548072458664222
2.887958177177622,0.691492018750979,2.9285874366760254,6.508037632604626
2.246349385871655,0.7017463569026972,3.756656408309937,6.704752151084289
2.696394646541735,0.7229529085816764,4.841240882873535,8.260588437996947
1.6128004641027243,0.7597535528900088,4.636837482452393,7.009391499445126
3.8624066137147444,0.6338876762371191,2.107922315597534,6.604216605549397
