Penalty,Battery Penalty,Reward,Total
2.3071350588327233,2.3685914427618777,23.32228279113769,27.99800929273229
3.4371258698167604,4.178060952990941,40.990501403808594,48.605688226616294
2.472650792888989,3.947674128486078,40.1191635131836,46.53948843455867
1.15755453692698,4.161992263485937,43.90604782104492,49.22559462145784
2.3425816071880865,3.2695202103683485,33.256187438964844,38.86828925652128
2.4574098132285873,3.7817024628520852,39.731075286865234,45.97018756294591
1.2147249373483293,4.457621792850949,46.85020065307617,52.52254738327545
2.7462337842590316,4.286383785273264,44.23520660400391,51.26782417353621
2.866682330664653,3.82609014242655,38.2169189453125,44.9096914184037
5.067114589568304,3.9071503577749613,38.79219436645508,47.76645931379834
3.248793187104229,4.522033758479699,47.61830520629883,55.389132151882755
2.5464948428112812,4.4432134743816345,45.505348205566406,52.49505652275932
0.7329339852075287,3.8883079398783753,40.251686096191406,44.87292802127731
2.5788147077562433,4.348423300390998,43.868106842041016,50.79534485018826
1.8687387182950397,4.253802151947626,44.07600021362305,50.19854108386571
2.8715931520389386,4.487451585568315,45.39534759521485,52.75439233282211
3.646689959052381,2.925485243657455,28.65297508239746,35.2251502851073
2.5457372204518087,4.0270233703237075,40.39045715332031,46.96321774409583
2.226725537048699,3.8868590481869765,40.66258239746094,46.776166982696616
1.45309290311777,3.1415092378292875,33.2608642578125,37.85546639875956
