Penalty,Battery Penalty,Reward,Total
2.8679230062432026,3.6657073726691594,37.46902084350586,44.00265122241822
2.2329467277710466,3.0494451826146265,29.697059631347656,34.979451541733326
1.5624587068095703,3.1887965736228674,33.04742813110352,37.79868341153596
2.397106069054379,3.116299501308294,31.049406051635746,36.56281162199842
1.4302102907177496,2.8533333426453384,29.618099212646484,33.90164284600957
0.8141161843288771,2.862352525593272,28.32283973693848,31.99930844686063
2.153270022196372,2.7451473658251766,26.9179630279541,31.81638041597565
1.6826928771931389,2.9781012828287956,29.67451286315918,34.335307023181116
1.6686552833170634,2.2387423953767818,20.428964614868164,24.336362293562008
6.401907747286886,3.157659644162558,28.4188175201416,37.97838491159105
3.350391260811887,2.4907092753933417,21.60503578186035,27.44613631806558
1.2811758944664833,3.2248049189637413,32.816349029541016,37.32232984297124
1.3803451403609404,3.1043031667016017,31.911083221435547,36.39573152849809
3.2726972197333746,3.152637184872574,30.1306095123291,36.55594391693505
1.1650822176944802,2.5850643692000554,24.36668968200684,28.116836268901373
3.112860477434891,3.6807384042104614,37.37232971191406,44.165928593559414
2.8619604731759987,2.467606539827252,21.87264442443848,27.202211437441733
2.059634944800408,2.6627089067670084,26.099884033203125,30.82222788477054
2.805638222661376,2.532115194963306,25.20057487487793,30.538328292502612
1.3644278243088916,3.5259675684999534,36.492523193359375,41.382918586168216
