Penalty,Battery Penalty,Reward,Total
2.0846933330697244,3.2777740526513424,27.943626403808597,33.30609378952966
2.633706140625695,3.4294621203424476,31.537750244140625,37.600918505108766
4.610201753044481,3.3064407267656044,24.032167434692383,31.94880991450247
3.8991697948047377,1.5392637417220374,-8.802386283874512,-3.363952747347737
3.5930684689852272,3.451448610724464,29.320316314697266,36.36483339440696
6.625536376634209,3.7861140729531297,26.829435348510746,37.241085798098084
5.327851720121053,3.8404018170904726,26.73722648620605,35.90548002341758
3.2344604878598067,3.068529307508663,26.24298477172852,32.54597456709699
1.6178677290516674,3.1130793773460606,28.942874908447266,33.673822014844994
3.841134197631468,3.5565284830082113,29.44666290283203,36.84432558347171
6.566671416725819,3.4945912237508443,27.173904418945312,37.235167059421975
2.9485394174472908,3.268605535028751,25.22006225585937,31.437207208335415
6.572463560191336,3.2665159074431855,21.80614280700684,31.64512227464136
2.656903285108425,3.600339002631225,31.8465633392334,38.10380562697305
4.25813663687793,3.265487257201985,26.826684951782227,34.350308845862145
