Penalty,Battery Penalty,Reward,Total
3.88696123437742,2.1100764868759647,16.219213485717773,22.216251206971158
3.6360635478798042,2.0900226481987967,14.71588134765625,20.44196754373485
0.16260037384273218,1.2764029832224084,4.297557830810547,5.7365611878756875
1.9603936577267578,2.242224102528467,17.132904052734375,21.335521812989597
10.895651041416759,2.052089562753622,3.965569972991944,16.913310577162324
2.5650083987956007,2.0855512835645067,16.151613235473633,20.80217291783374
2.3117780853306726,1.7234433027926874,13.508317947387695,17.543539335511056
2.3956265446690566,2.1279189636763465,14.813678741455078,19.33722424980048
3.2213255985990776,2.0902288244311764,16.113727569580078,21.42528199261033
3.2995923075502764,2.096797539479697,13.959288597106934,19.355678444136906
2.2840630043720784,2.2323388154355004,18.92277336120605,23.43917518101363
4.895448446677625,2.0558898667933607,12.93316650390625,19.884504817377234
1.1026172524811477,2.0280209982602138,16.88184356689453,20.012481817635894
1.3661615178514384,1.8342005577188356,12.496081352233888,15.696443427804162
3.479702076434986,2.354631806283269,11.735289573669434,17.56962345638769
2.9971413156995563,1.8637108816569312,13.74740219116211,18.608254388518596
1.8170049138477116,2.2633530055116315,18.30913352966309,22.389491449022433
0.573783509278632,1.653126747964985,5.04724645614624,7.274156713389857
1.049908089042654,2.231954705339554,17.304140090942383,20.58600288532459
5.864434412995116,2.109580919356958,13.72004508972168,21.694060422073754
